polymer_id,unique_polymer_id,Polymer_names
2283,1092,poly(alkylene oxide)s
2284,1092,poly(2-oxazolines)
2285,1093,poly(2-phenyl-2-oxazoline)
2286,1094,"poly(2-vinyl-4,4-dimethylazlactone)"
2287,1095,"poly(9,9-dimethyl-2-vinylfluorene)"
2288,1095,poly(2-vinylnaphthalene)
2289,1095,poly(tert-butylacetylene)
2290,1096,poly(2-vinyl pyridine)
2291,1096,poly(2-vinylpyridine)
2292,1097,poly(2-vinylpyridine)−silica
2293,1097,poly-acetylene
2294,1098,poly(26F2)
2295,1099,poly(2AECP-Red1)
2296,1100,poly(monochloro-p-xylylene)
2297,1100,polyethylene‐coated
2298,1100,poly(SNSPA)
2299,1100,poly(2CA)
2300,1100,poly(MPC‐DHLA)
2301,1100,azo-polyelectrolyte
2302,1101,poly‐OPDA
2303,1101,poly(2ClAni)
2304,1101,poly(2-MA)
2305,1102,poly(2E)
2306,1102,poly(4B)
2307,1103,poly(2ECz*)
2308,1103,poly(2ECz)
2309,1103,poly(3ECz)
2310,1103,poly(m‐alkylene terephthalates)
2311,1103,poly(3ECz*)
2312,1104,poly(2H4ABAI)
2313,1105,poly(2MNVIn)
2314,1105,poly(N-methyl methacrylamide)
2315,1106,poly(2PDA)
2316,1107,poly(MA-Glu-BP)
2317,1107,poly(2TMOI)
2318,1108,poly(2VP)
2319,1108,poly(lactide 6F‐Bis‐A DGEBA)
2320,1108,poly(lactide 6H‐Bis‐A DGEBA)
2321,1109,poly(4VPPS)
2322,1109,poly(2VPPS)
2323,1110,poly(1c‐alt‐IB)
2324,1110,poly(ether imide) 4d
2325,1110,poly(2‐alt‐IB)
2326,1110,poly(1‐alt‐IB)
2327,1110,poly(1a‐alt‐IB)
2328,1110,poly(2a‐alt‐IB)
2329,1110,H‐poly(HBMN)
2330,1110,poly(3‐alt‐IB)
2331,1111,poly(2c)
2332,1112,poly(2d)
2333,1113,poly-(NIPAAm)
2334,1113,poly(3‐CPA)
2335,1113,poly(2‐CPA)
2336,1113,poly(4‐CPA)
2337,1114,poly(IPA)s
2338,1114,poly(2‐EOEMA)
2339,1115,poly(2‐FE)
2340,1116,poly(2‐MOM)
2341,1117,poly(2‐acrylamido‐2‐methyl‐1‐propanesulfonic acid)
2342,1118,poly(2‐acryloyloxyethyl phosphorylcholine)
2343,1119,poly(2‐allyl)phenylene‐oxide
2344,1120,poly(vinylpyridinium)
2345,1120,poly(2‐chloroethyl vinyl ether)
2346,1121,poly(2‐ethinylthiophene)
2347,1122,poly(2‐ethoxyethyl methacrylate)
2348,1123,silicone polyurethane
2349,1123,poly(2‐ethyl hexyl acrylate)
2350,1124,poly(2‐ethylhexyl acrylate)
2351,1124,poly(AcOSt)
2352,1125,poly‐2‐ethylhexyl acrylate
2353,1125,poly(2‐fluorostyrene)
2354,1126,poly(2‐hydroxy ethyl methacrylate)
2355,1127,poly(2‐hydroxyethyl acrylate)
2356,1127,poly(diethylene glycol methyl ether methacrylate)
2357,1128,poly(2‐hydroxypropyl methacrylate)
2358,1128,poly(n-octyl methacrylate)
2359,1129,"poly(2‐methoxy‐5‐(2′‐ethylhexyloxy)‐1,4‐phenylenevinylene)"
2360,1129,poly(3‐thiophene acetic acid)
2361,1129,poly (3-decylthiophene)
2362,1130,"poly(2‐phenyl‐1,4‐phenylene oxide)"
2363,1131,poly(2‐vinyl pyridine)
2364,1131,poly(iso-butyl methacrylate)
2365,1131,poly(p‐chloromethyl styrene)
2366,1132,poly(2‐vinyl‐9H‐carbazole)
2367,1132,tere-o-OCH3TPA polyamide
2368,1132,tere-m-OCH3TPA polyamide
2369,1132,tere-p-OCH3TPA polyamide
2370,1133,poly(2‐vinyl‐9H‐carbazole‐9‐carbaldehyde)
2371,1134,"poly(3,4-alkylenedioxypyrrole)s"
2372,1134,"poly(3,4-alkylenedioxythiophene)s"
2373,1134,"poly(3,4-alkylenedioxythiophene)"
2374,1134,poly(metallocenes)
2375,1135,"poly(3,4-bis(phenylethynyl)styrene)"
2376,1136,poly(ADA)
2377,1136,"poly(3,4-dialkoxythiophenes)"
2378,1137,polystyrenesulphonate
2379,1137,"poly 3,4-ethylenedioxythiophene"
2380,1137,polystyrene‐sulfonate
2381,1137,poly(styrenesulphonic acid)
2382,1137,"poly(3,4-ethylenedioxy-thiophene)"
2383,1138,"poly(3,4-ethylenedioxypyrrole)"
2384,1139,"poly(2,2′-bithiophene)"
2385,1139,poly (3-hexylthiophene)
2386,1139,"poly(3,4-ethylenedioxythiophene)-poly(styrenesulfonate)"
2387,1139,"poly (3,4-ethylene dioxythiophene)"
2388,1139,poly(styrenesulphonate)
2389,1139,poly(3-carboxydithiophene)
2390,1140,polythionine
2391,1140,"poly(3,4-propylenedioxythiophene)"
2392,1140,3-carboxylated polypyrrole
2393,1141,poly(ethylenenaphthalate)
2394,1141,"poly(3,4‐ethylenedioxythiophene) poly(styrenesulfonate)"
2395,1141,polydimethylglutarimide
2396,1142,"poly(3,5-dimethyl aniline)"
2397,1143,"poly(3,6-silafluorene)"
2398,1144,poly(3-(5-hexenyl)thiophene)
2399,1145,poly(3-(pyrrolyl)-butanoic acid)
2400,1145,poly(3-(pyrrolyl)-carboxylic acid)
2401,1145,poly(3-(pyrrolyl)-pentanoic acid)
2402,1146,poly(3-EA)
2403,1146,poly(3-MA)
2404,1147,poly(3-MP)
2405,1148,polyHDI
2406,1148,poly(3-SP-SQ)
2407,1148,poly(Pr-SQ)
2408,1149,poly(3-acrylamidophenylboronic acid)
2409,1149,poly(N-hydroxyethylacrylamide)
2410,1149,poly(ε‐caprolactone)‐poly(ethylene glycol)‐poly(ε‐caprolactone)
2411,1149,poly(disulfide urethane)s
2412,1149,poly(ethoxytriethyleneglycol acrylate)
2413,1149,poly(N-hydroxypropylmethacrylamide)
2414,1150,poly(3-acrylamidopropyl)trimethylammonium chloride
2415,1150,poly(2-methyl-2-oxazolines)
2416,1151,poly(pyridinium phenylene)
2417,1151,poly(3-alkoxythiophene)
2418,1151,3‐substituted polythiophenes
2419,1152,poly(3-alkyltellurophene)s
2420,1153,poly(3-decylthiophene)
2421,1153,poly(3-alkylthiophene)
2422,1154,poly(3-aminopropyl silsesquioxane)
2423,1155,poly(malonate)
2424,1155,poly(3-bromomethylstyrene)
2425,1155,poly(4-vinylstyrene)
2426,1156,"poly(3-alkylthiophene-2,5-diyl)s"
2427,1156,poly(perylene bisimide acrylate)
2428,1156,poly(benzobisimidazobenzophenanthroline)
2429,1156,poly(3-butylthiophene)
2430,1156,poly(benzimidazobenzophenanthroline)
2431,1157,poly(3-butylthiothiophene)
2432,1157,poly(3-alkoxythiophene)s
2433,1158,poly(3-caprolactone)
2434,1158,polyactide
2435,1159,poly(3-chloromethylstyrene)
2436,1160,poly(3‐alkyl thiophene)s
2437,1160,poly(3‐alkyl thiophene)
2438,1160,poly(3-dodecyl thiophene)
2439,1161,poly (ether-ether-ketone)
2440,1161,poly(3-ethyl-3-hydroxymethyloxetane)
2441,1162,poly(di-n-heptyl itaconate)
2442,1162,"poly(perfluoro-2-methylene-4,5-dimethyl-1,3-dioxolane)"
2443,1162,poly(di-n-butyl itaconate)
2444,1162,poly(di-n-octyl itaconate)
2445,1162,poly(di-n-propyl itaconate)
2446,1162,poly(3-fluorobenzyl methacrylate)
2447,1162,poly(di-n-pentyl itaconate)
2448,1162,poly(3-methylbenzyl methacrylate)
2449,1162,poly(4-vinylpyridine)−silica
2450,1162,"poly(perfluoro-3-methylene-2,4-dioxabicyclo[4.3.0]nonane)"
2451,1163,poly(3-heptene)s
2452,1163,poly(2-octene)
2453,1163,poly(2-hexene)
2454,1163,poly(3-heptene)
2455,1163,poly(HMAPS)
2456,1163,polyphosphinoborane
2457,1163,poly(2-butylhexyl isocyanate)
2458,1163,poly(MLO-F)
2459,1163,poly(ETHCPT)
2460,1164,poly(3-hexyloxythiophene)
2461,1165,poly(3-hexylthienylene vinylene)
2462,1166,poly(3-hexylthiophene)s
2463,1166,poly-3-dodecylthiophene
2464,1166,poly(3-(2′-ethyl)hexylthiophene)
2465,1166,poly(3-hexlythiophene)
2466,1167,poly(3-hydroxyalkanoate)
2467,1167,polyhydroxy alkanoates
2468,1167,poly-3-hydroxyalkanoates
2469,1167,poly-(3-hydroxybutyrate)
2470,1167,polyhydroxyalcanoates
2471,1167,poly(3-hydroxyalkanoates)
2472,1168,poly(3-hydroxybutylate)
2473,1169,poly(3-hydroxybutyrate-co-3-hydroxyvalerate)
2474,1169,poly(hydroxyalkanoic acids)
2475,1169,poly-3-hydroxybutyrate
2476,1169,poly(hydroxybutyric acid)
2477,1170,poly(3-hydroxyvalerate)
2478,1170,poly((R)-3-hydroxybutyrate)
2479,1171,poly(3‐methyl thiophene)
2480,1171,poly(3-methylthiophene)
2481,1172,poly(3-n-dodecylthiophene)
2482,1173,"poly(tetramethyl-2,6-silanthrylenesiloxane)"
2483,1173,poly(3-octylesterthiophene)
2484,1173,"poly(tetramethyl-1,8-silphenanthrylenesiloxane)"
2485,1174,polythiazoles
2486,1174,poly(3-octylthiophene)
2487,1174,poly(hexylthiophene)
2488,1175,poly(3-pyrroline)
2489,1175,poly(aromatization)
2490,1176,poly(3-thiophene acetic acid)
2491,1177,polyvalent metal acid
2492,1177,polytitanates
2493,1177,poly(3-thiophene methyl acetate)
2494,1177,poly(3-methythiophene)
2495,1177,potassium salt of poly(riboadenylic acid)
2496,1177,poly-l-lactic-acid
2497,1178,poly(ethylcyanoacrylate)
2498,1178,poly(3-thiopheneacetic acid)
2499,1179,polyisoindoline
2500,1179,poly(PADPA)
2501,1179,poly(3-undecylbithiophene)
2502,1180,poly(3DMCOE)
2503,1180,poly(3iPCOE)
2504,1180,poly(3DECOE)
2505,1180,hydrogenated poly(3iPCOE)
2506,1181,poly(3HB)
2507,1182,poly(3HP)
2508,1183,poly(3MP)
2509,1184,poly(3RCOE)s
2510,1184,"3,4-poly(isoprene)"
2511,1184,poly(trimethylsilyl norbornene)
2512,1185,poly(3a)
2513,1186,poly(3a‐alt‐IB)
2514,1186,poly(5‐alt‐IB)
2515,1187,poly(3b)
2516,1188,poly(3‐(2‐ethylhexyl)thiophene)
2517,1189,poly(3‐MDG)
2518,1189,poly(isophthalamide)s
2519,1189,polymannoside
2520,1190,poly(3‐PHEP)
2521,1191,poly(3‐alkyl thiophenes)
2522,1192,poly(3‐allyloxymethyl‐3‐ethyloxetane)
2523,1193,poly(2‐aminobenzoic acid)
2524,1193,poly(3‐aminobenzoic acid)
2525,1194,2⋅poly(pyrrole)
2526,1194,poly(3‐chloroaniline)
2527,1195,poly(3‐dodecyl thiophene)
2528,1195,poly(tetramethyl bisphenol A polycarbonate)
2529,1196,biopolyethylene
2530,1196,poly(3‐hydroxybutyric acid)
2531,1197,polysulfilimine
2532,1197,"poly(3‐methyl‐1,2,3‐triazolium iodide)"
2533,1198,poly(3‐octyl thiophene)
2534,1199,poly(3‐thiophene boronic acid)
2535,1199,poly(N-bromo-2-ethynylpyridinium bromide)All
2536,1200,"poly(4,3′-BCPA)"
2537,1200,"poly(4,2′-BCPMA)"
2538,1200,"poly(4,3′-BCPMA)"
2539,1200,"poly(4,4′-BCPA)"
2540,1201,"poly(4,4′-diphenylenemethylene propylene-urethane)"
2541,1202,poly(thio ester) 4f
2542,1202,"poly(4,4′‐thiodiphenylene pimelate)"
2543,1203,poly(4-(acryloyloxyhexyloxy)-4′-pentylazobenzene)
2544,1204,Fc-polyazomethine
2545,1204,poly(4-BOPMA)
2546,1205,poly(4-MPD)
2547,1205,"poly(1,3-octadiene)"
2548,1205,"poly(5-methyl-1,3-hexadiene)"
2549,1205,poly-(racracrac-M6)
2550,1205,homopolyethenes
2551,1205,"3,4 polyisoprene"
2552,1206,poly(4-PHMP)
2553,1206,para‐triaryl BPA polycyanurate
2554,1206,BPA polycyanurate
2555,1206,para‐tetraaryl BPA polycyanurate
2556,1207,poly(9FVE)
2557,1207,poly(4-VBA)
2558,1208,poly(4-VBP)
2559,1209,poly(4-VP)
2560,1210,poly(4-acetoxystyrene)
2561,1211,poly(m-SiPh-PV)
2562,1211,poly(3OC1OC10-PV)
2563,1211,poly(4-alkylquinoline)s
2564,1212,cyclopolysilane
2565,1212,poly-chelates
2566,1212,cyclic polyamines
2567,1212,polyhalides
2568,1212,poly Schiff base
2569,1212,poly(glycerol phosphates)
2570,1212,poly Schiff base silver
2571,1212,poly(4-alkylstyrene)
2572,1212,poly(silyl ethers)
2573,1212,poly(γ-methyl-L-glutamate)
2574,1213,poly(4-aminostyrene)
2575,1213,poly(4-aminoethylstyrene)
2576,1213,polyoctadecene
2577,1213,poly(DEVP)
2578,1213,poly(4-aminomethylstyrene)
2579,1214,poly(tert-butoxystyrene)
2580,1214,poly(4-bromostyrene)
2581,1215,poly(4-chloromethyl styrene)
2582,1216,polyfluoroterphenyl
2583,1216,poly(4-chloromethylstyrene)
2584,1216,poly(oxyethylene H‐phosphonate)
2585,1217,poly(4-diphenylaminostyrene)
2586,1218,poly(4-diphenylaminostyryl)lithium
2587,1219,poly(butyl methacrylate)s
2588,1219,poly(4-hydroxy styrene)
2589,1220,poly(β-aminoester)
2590,1220,poly(4-hydroxy-l-proline ester)
2591,1221,poly(AA‐IA)
2592,1221,poly(4-hydroxybenzyl alcohol)
2593,1222,poly(4-hydroxybutyrate)
2594,1222,poly(hydroxyalkanoic acid)s
2595,1223,poly(4-lithium styrene sulfonic acid)
2596,1224,poly(4-methyl pentene-1)
2597,1225,poly(4-methylpentene-1)
2598,1226,poly(ether ether ketones)
2599,1226,"poly(4-phenoxybenzoyl-1,4-phenylene)"
2600,1227,poly(4-phenylphenol)
2601,1228,poly(4-styrene sulfonic acid)
2602,1229,poly(4‐styrene sulfonate)
2603,1229,poly(4-styrenesulfonate)
2604,1229,poly(styrene sulphonate)
2605,1229,poly (styrene sulfonic acid)
2606,1230,poly(4-styrenesulfonic acid)
2607,1230,poly (4-styrenesulfonate)
2608,1230,poly(4-styrene sulfonate)
2609,1231,poly(4-tert-butoxystyrene)
2610,1231,poly(4-fluorostyrene)
2611,1232,poly(4-tert-butylstyrene)
2612,1232,poly(methyl phenyl siloxane)
2613,1233,poly(4-tert-butyldimethylsilyloxystyrene)
2614,1233,poly(4-trimethylsilylstyrene)
2615,1234,poly(4-trimethylsilylstyryl)lithium
2616,1234,poly(4-methylstyryl)lithium
2617,1234,poly(4-methoxystyryl)lithium
2618,1235,poly(4-vinylbenzoic acid)
2619,1236,poly(4-vinylbenzyl glucoside peracetate)
2620,1237,poly(4-vinylbenzylboronic acid)
2621,1238,poly(4-vinylphenol)
2622,1239,poly(4-vinylpyridinated)  fullerene
2623,1240,poly(4-vinylpyridinium tribromide)
2624,1241,poly(4-vinyltriphenylamine)
2625,1242,poly(4BPM-APVE)
2626,1242,polyvinilpyrrolidone
2627,1243,poly(4HS)
2628,1244,poly(2PD)
2629,1244,poly(4PD)
2630,1244,poly(4PM)
2631,1244,poly(2PM)
2632,1245,poly(4VC)
2633,1245,poly(4VG)
2634,1246,poly(CBMA)
2635,1246,poly(poly(ethylene glycol) monomethacrylate)
2636,1246,poly(4VP)
2637,1246,poly(TMAEMA)
2638,1247,poly(o‐methyl‐PA)
2639,1247,poly(4b)
2640,1248,polyBTTP
2641,1248,polyPBT
2642,1248,poly(4‐BOPA)
2643,1248,PMDA polyimide
2644,1249,poly(4‐DMA)
2645,1250,poly(4‐DMVSBCB)
2646,1251,polycyclo‐octene
2647,1251,mercapto‐functionalized polymethyltrifluoropropylsilicone
2648,1251,poly(4‐NPA)
2649,1252,poly(myrtenyl methacrylate)
2650,1252,poly(4‐acetyl styrene)
2651,1253,poly(4‐alt‐IB)
2652,1254,poly(4‐aminophenol)
2653,1254,poly(alizarin)
2654,1254,poly‐hematoxylin
2655,1254,polyaniline-graphene
2656,1255,poly(4‐hydroxy styrene)
2657,1256,poly(4‐styrene sulfonic acid)
2658,1257,poly(4‐styrenesulfonic acid)
2659,1258,poly(4‐vinyl pyridine)
2660,1259,poly(4‐vinylbenzyl chloride)
2661,1260,orthophthalic polyester
2662,1260,poly(4‐vinylpyridinium chlorochromate)
2663,1261,poly(4‐vinyl‐N‐carboxymethylpyridine)
2664,1261,poly(4‐vinyl‐N‐butyl) pyridine
2665,1262,poly(4′‐nonafluorobutyl styrene)
2666,1263,poly(perfluoroalkenyl vinyl ether)
2667,1263,"poly(5,6-dithiooctylisothianaphtene)"
2668,1264,"poly(5,8-quinoxaline)"
2669,1265,poly(5-HT)
2670,1266,poly(5-NH2-1-NAP)
2671,1266,"poly(N-methyl-3,4-dihydrothieno[3,4-b][1,4]oxazine)"
2672,1266,poly(heterocycles)
2673,1267,polyNi(CH3-salphen)
2674,1267,polyNi(CH3O-salphen)
2675,1267,poly(5-cyanoindole)
2676,1268,poly(5-trimethylsilylnorbornene)
2677,1269,poly(5.1)
2678,1269,azo polyamide
2679,1270,poly(CTFE‐alt‐GCVE)
2680,1270,poly(PMVE‐alt‐GCVE)
2681,1270,poly(5HBTh)
2682,1270,poly(HFP‐alt‐GCVE)
2683,1271,poly(5a)
2684,1272,poly(5b)
2685,1273,poly(5c)
2686,1274,semi-crystalline poly(L-lactide)
2687,1274,polyDHC
2688,1274,poly(6-MLCM)
2689,1275,poly(6-norbornenyldecaborane)
2690,1275,poly(6-cyclooctenyldecaborane)
2691,1276,poly(6H)
2692,1277,poly(triphenylamine acrylate)
2693,1277,poly(6PMDS3)
2694,1278,poly(6TMS5)
2695,1278,poly(3-hexyltiophene)
2696,1279,poly(6‐allyl ε‐caprolactone)
2697,1279,poly(α‐methylstilbene sebacoate)
2698,1280,poly(7-oxanorbornene)
2699,1281,poly(2EG6LA)
2700,1281,poly(HOTD)
2701,1281,poly(8EG6LA)
2702,1281,poly(HOOCTD)
2703,1281,poly(2EG10LA)
2704,1282,poly(8H4AQPMA)
2705,1283,poly(8H5AQPA‐F)
2706,1284,poly(S-r-BUMB18C6-a)
2707,1284,"poly(imino-1,3,5-triazine-imide)"
2708,1284,poly(8H5AQPMA-F)
2709,1285,poly(8S)
2710,1285,poly(8SO  2 )
2711,1286,"poly(9,9-di-n-decylfluorene)"
2712,1287,"poly(9,9-di-n-octyl-2,7-fluorene)"
2713,1288,poly (9-vinylcarbazole)
2714,1288,"poly(9,9-di-n-octylfluorenyl-2,7-diyl)"
2715,1288,"poly(9,9-dioctylfluorene-alt-bithiophene)"
2716,1288,poly (N‐vinylcarbazole)
2717,1289,"poly(9,9-dialkylfluorene)"
2718,1290,"poly(9,9-dialkylfluorene)s"
2719,1290,poly-3BCMU
2720,1291,poly(p-phenylenevinylenes)
2721,1291,"poly(9,9-dialkylfluorenes)"
2722,1291,polysilafluorenes
2723,1291,polyindenofluorenes
2724,1292,"poly(3-alkylthiophene-2,5-diyl)"
2725,1292,"poly(9,9-dioctylfluorene-2,7-diyl)"
2726,1293,"poly(9,9‘-dioctylfluorene)"
2727,1294,"poly(9,9′-alkyl-3,6-silafluorene)"
2728,1294,poly(R‐HPMA)
2729,1295,poly(9-PhenA)
2730,1295,poly(1-AA)
2731,1296,polyethylene monoalcohol
2732,1296,poly(9-vinyl carbazole)
2733,1297,poly(n-vinyl carbazole)
2734,1297,poly(9-vinylcarbazole)
2735,1298,poly(9AC-ME)
2736,1299,triptycene polyamides
2737,1299,"poly(9‐alkyl‐9H‐carbazole)‐3,6‐diyls"
2738,1300,"poly(9‐alkyl‐9H‐carbazole‐2,7‐diyl)s"
2739,1300,aryl-substituted polysilanes
2740,1300,polydipropylsiloxane
2741,1301,poly A
2742,1301,poly(A)
2743,1301,poly-A
2744,1302,poly(A)p
2745,1302,polyhydroxamic acids
2746,1303,poly(A)‐rich
2747,1304,poly(A-(L)Thr-OH)
2748,1305,poly(A-(L)Thr-OMe)
2749,1306,poly(A-B)
2750,1307,poly(perfluoroethylene)
2751,1307,poly(A-Hyp-OH)
2752,1307,poly(pyridinium)
2753,1308,poly(A-Hyp-OH) chain
2754,1309,poly(A-Pro-OH)
2755,1309,poly(A-Hyp-OMe)
2756,1310,poly(A-Phe-OMe)
2757,1311,poly(p-ClSt)
2758,1311,poly(A-Phe-OMe)s
2759,1312,poly(A-Pro-OMe)
2760,1313,poly(A-Pro-OMe)s
2761,1313,poly(MOVE) macro-CTA
2762,1313,poly(TBVE) macro-CTA
2763,1313,poly(ALVE)
2764,1314,poly(A-ProOMe)
2765,1314,polyvinylpolymethylsiloxane
2766,1315,poly(A-Trp-OH)
2767,1315,poly(SEMA)
2768,1316,BHNQ polyesters
2769,1316,poly(A6OBA)
2770,1316,poly(BA-ac)
2771,1316,"3,4′-ODA polyimide"
2772,1316,poly(PH-at)
2773,1316,poly(benzoxazine-urethane)
2774,1317,cyanoethyl poly(vinyl alcohol)
2775,1317,poly(AA)‐Sn
2776,1318,poly(AAA)
2777,1319,poly(AAEM)
2778,1320,poly(AAc)
2779,1320,poly(AAm)
2780,1321,poly(AA‐PEGMM‐DMEMA)
2781,1322,poly(AA‐grad‐HFBMA)
2782,1322,poly(tBA‐grad‐HFBMA)
2783,1323,poly(AB2)
2784,1323,N−H poly(p-benzamide)
2785,1323,dimethyldodecyl quaternary ammonium polyether
2786,1324,poly(ABz)
2787,1325,poly(ABz)s
2788,1326,poly(ACMO)
2789,1327,poly(ADP-ribose)
2790,1328,poly-ols
2791,1328,polyol phosphates
2792,1328,poly(ADP-ribosyl)ation
2793,1329,poly(AEMA-HCl)
2794,1330,poly(AEPE)
2795,1330,cyanopolyynes
2796,1330,poly(n-hexylsilyne)
2797,1331,poly(AGE)
2798,1332,poly(AGlc)
2799,1333,poly-L-1100-Si
2800,1333,poly(AHMA)
2801,1334,poly(AHNSA)
2802,1335,poly(DPAAm)
2803,1335,poly(AHPA)
2804,1336,poly(AM)
2805,1337,poly(AM-4VP)
2806,1337,yttrium polyphosphate
2807,1338,poly(AM-AA-AR6GH)
2808,1338,poly(A-(L)Thr-OMe)s
2809,1339,poly(AM-AR6GHS)
2810,1340,poly(AMA)
2811,1341,poly(silaethylene)
2812,1341,poly(AMBN)s
2813,1341,poly(2-methyl aniline)
2814,1342,poly‐ITEMA
2815,1342,poly(AMBImI)
2816,1342,poly‐ITEA
2817,1342,poly(AMImI)
2818,1343,poly(AMI‐alt‐IB)
2819,1344,poly(AMPSA)
2820,1345,poly(AMS)
2821,1346,poly(AM‐AA‐DMDAAC‐TCAP)
2822,1346,poly(NAGME)
2823,1346,poly(NAGEE)
2824,1347,poly(AM‐DMC)
2825,1348,poly(AM‐NIPAAM‐EDMA)
2826,1349,poly(AN)
2827,1350,poly(ANI)
2828,1351,poly(AN‐AIA)
2829,1351,homopolyacrylonitrile
2830,1352,poly(AOME)
2831,1353,poly(AP-s)
2832,1353,poly(AP-f)
2833,1354,poly(APB6)
2834,1355,poly(PANMI)
2835,1355,poly(PAPMI)
2836,1355,poly(APBSK)
2837,1355,poly(PMI)
2838,1355,poly‐MBEK
2839,1355,poly(APDSK)
2840,1355,poly(PDBSMA)
2841,1356,poly(CTFE‐alt‐m‐TMI)
2842,1356,poly(EMA)s
2843,1356,poly(APCSK)
2844,1357,poly(APEMA)
2845,1358,polyacrylonitrile(PAN)
2846,1358,poly(APP)
2847,1359,poly(APSA)
2848,1359,poly(AP)
2849,1359,poly (vinylalcohol)‐PVP
2850,1360,poly(BAMA)
2851,1360,poly(ATRIF)
2852,1361,poly(Aam)
2853,1362,poly(Ac-L-Ala-OMe)
2854,1363,poly(AcBA)
2855,1364,poly(VDF‐ter‐HFP‐ter‐PFSVE)
2856,1364,poly(Acryl-DCU)
2857,1365,poly(AcrylPEG)
2858,1365,poly(butyl acrylate) macroRAFT
2859,1366,polybenzotriazoles
2860,1366,poly(AdS)
2861,1366,"poly(1,3-cyclohexadienyllithium)"
2862,1367,polyQ
2863,1367,polyserine
2864,1367,poly(Ala)
2865,1367,polyGln
2866,1368,poly(Ala-r-AlaAbzAla)
2867,1369,poly(AlaAbzAla)
2868,1369,poly(GlyAbzGly)
2869,1369,poly(C)-scleroglucan
2870,1369,poly(DTH-PP)
2871,1369,poly(DTH-EP)
2872,1370,poly(Ala‐Gly)
2873,1370,polypeptide alkyl
2874,1371,poly(L-DOPA)
2875,1371,"poly(1,5-DAN)"
2876,1371,"poly(2,5-dimethoxyaniline)"
2877,1371,poly(o‐toluidine)‐coated
2878,1371,poly(An)
2879,1371,poly(SNS-NH2)
2880,1371,poly(N-methyl pyrrole)
2881,1372,poly(AnPS)
2882,1372,poly(ortho-anisidine)
2883,1373,PPG400 polyols
2884,1373,poly(Arb)
2885,1374,"3,4-disubstituted poly(thiophene)s"
2886,1374,poly(Arb)-Rx
2887,1375,poly(AziMA-MMA)
2888,1376,poly(AzoVE)
2889,1377,poly(A‐Ala‐OH)
2890,1378,poly(B)
2891,1379,poly(B1)
2892,1380,poly(nBMA)
2893,1380,poly(BA)
2894,1381,poly(BF-n-b)
2895,1381,poly(BF-i-b)
2896,1381,poly(BA-MMA)
2897,1381,poly(BF-s-b)
2898,1381,poly(BF-t-b)
2899,1382,poly(BA-MMA-PMPA)
2900,1383,poly(BA-MMA-BPMA)
2901,1383,poly(BA-MMA-PMPA-BPMA)
2902,1384,poly(I-Bz)s
2903,1384,poly(oAP‐hda)
2904,1384,poly(Ncr-Bz)
2905,1384,poly(N-Bz)s
2906,1384,poly(dimethacrylates)
2907,1384,poly(Nca-Bz)
2908,1384,poly(Ica-Bz)
2909,1384,poly(BA-a)s
2910,1384,s-BPDA polyimides
2911,1384,poly(PSM4) n
2912,1384,a-BPDA polyimides
2913,1384,poly(I-Bz)
2914,1385,polyNIPA-MAA
2915,1385,poly(BA-b)
2916,1385,poly-GA
2917,1386,polyether PU
2918,1386,poly(BABPF-p)
2919,1386,poly(PH-apa)
2920,1387,poly(OPPEA)
2921,1387,poly(BAEPF)
2922,1388,poly(glycidyl nitrate)
2923,1388,poly(BAMO)
2924,1389,poly(HNPPMA)
2925,1389,poly(BBMS)
2926,1390,poly(BBPMFA)
2927,1390,poly(ME3)
2928,1390,poly(ME4)
2929,1391,poly(BD)
2930,1391,poly(NBocAAm)s
2931,1392,poly(BDAV)
2932,1392,"poly(amine‐1,3,4‐oxadiazole) IV‐TPH"
2933,1393,poly(BEDOT-Ant)
2934,1394,Ni‐plated polyester
2935,1394,poly(BEMA)
2936,1395,poly(BFMP4‐AV)
2937,1395,poly(BFMP8‐AV)
2938,1396,poly(BFP-alt-EE)
2939,1396,polyphosphinates
2940,1396,poly(BFP-alt-DOX)
2941,1397,poly(BLG)
2942,1397,poly(GA)
2943,1398,poly(EMA)
2944,1398,poly(BMA)
2945,1398,poly(EA)
2946,1399,poly(BMA-EDMA)
2947,1399,poly(STY-DVB)
2948,1399,AC-poly(STY-DVB)
2949,1399,AC-poly(BMA-EDMA)
2950,1400,poly(BMA-r-mPEGMA-r-NAS)
2951,1400,poly(DMA-r-mPEGMA-r-NAS)
2952,1401,poly(BMEGA)
2953,1402,poly(BMEP)
2954,1403,poly(BMGA)
2955,1404,poly(BMI-MA)
2956,1405,poly(EPBMI)
2957,1405,poly(EBMI)
2958,1405,poly(BMMP)
2959,1405,sorbitol polyurethane
2960,1406,poly(BMSiVE)
2961,1407,poly(BNCVB)
2962,1408,poly(BOCA-ODA)
2963,1408,poly(BOCA-p-BAPS)
2964,1408,poly(DOCDA-p-BAPS)
2965,1409,poly(BP)
2966,1410,poly(BPEF‐CHDA)
2967,1410,poly(BPEP‐CHDA)
2968,1411,poly(BPEF‐MDI)
2969,1411,poly(BPEF‐TDI)
2970,1411,poly(BPEF‐HDI)
2971,1412,poly(BPOCPA)
2972,1413,poly(benzoxazole-amide-imide)
2973,1413,poly(BPVS)
